model,0-month,1-month,2-month,3-month,4-month,5-month,6-month,7-month,8-month,9-month,10-month,11-month,12-month,13-month,14-month,15-month,16-month,17-month,18-month,19-month,20-month,21-month,22-month,23-month,24-month,25-month,26-month,27-month,28-month,29-month,30-month,31-month,32-month,33-month,34-month,lambda_i,mu_i,sigma_i,approx_condition,base_model,company,created_at,approx_cond_label,sort_key
microsoft/LLM2CLIP-Openai-B-16,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-11-07 19:26:28+00:00,Fit the model,0.0
microsoft/xdoc-base-squad2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.4964179173700731,2.880757085840492,0.5045429349274716,False,Original,Microsoft,2022-11-14 04:14:14+00:00,Fit the model,0.0
microsoft/bloom-deepspeed-inference-fp16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.49548336689516126,3.043550620641484,0.5058374168432517,False,Original,Microsoft,2022-08-17 21:01:05+00:00,Fit the model,0.0
microsoft/Phi-3-medium-4k-instruct-onnx-cpu,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-05-19 23:00:50+00:00,Fit the model,0.0
microsoft/Phi-3-small-8k-instruct-onnx-cuda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-05-19 22:48:55+00:00,Fit the model,0.0
microsoft/vq-diffusion-ithq,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.4964179173700731,2.880757085840492,0.5045429349274716,False,Original,Microsoft,2022-11-02 18:58:01+00:00,Fit the model,0.0
microsoft/Phi-3-vision-128k-instruct-onnx-cpu,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-05-19 23:05:19+00:00,Fit the model,0.0
microsoft/Phi-3-mini-4k-instruct-gguf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-04-22 17:02:08+00:00,Fit the model,0.0
microsoft/git-large-r-textcaps,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.49729021959206904,2.7182831800229357,0.5033733831696127,False,Original,Microsoft,2023-01-22 19:24:43+00:00,Fit the model,0.0
microsoft/xclip-large-patch14-kinetics-600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.49597761180788363,2.909804714405008,0.5051846560956484,False,Original,Microsoft,2022-09-08 11:33:28+00:00,Fit the model,0.0
microsoft/git-large-vatex,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.49683606669939673,2.8510975083080834,0.5039488385453159,False,Original,Microsoft,2023-01-02 11:48:08+00:00,Fit the model,0.0
microsoft/git-large-textvqa,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.49683606669939673,2.8510975083080834,0.5039488385453159,False,Original,Microsoft,2023-01-02 11:18:10+00:00,Fit the model,0.0
microsoft/xclip-base-patch16-ucf-16-shot,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.49597761180788363,2.909804714405008,0.5051846560956484,False,Original,Microsoft,2022-09-07 17:45:07+00:00,Fit the model,0.0
microsoft/git-base-msrvtt-qa,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.49683606669939673,2.8510975083080834,0.5039488385453159,False,Original,Microsoft,2023-01-02 10:55:17+00:00,Fit the model,0.0
microsoft/focalnet-base-lrf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.49765425544869296,2.690686406483071,0.5028763725793434,False,Original,Microsoft,2023-04-17 14:55:36+00:00,Fit the model,0.0
microsoft/xclip-base-patch16-kinetics-600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.49597761180788363,2.909804714405008,0.5051846560956484,False,Original,Microsoft,2022-09-08 11:15:42+00:00,Fit the model,0.0
microsoft/Phi-3-vision-128k-instruct-onnx-cuda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-05-19 23:05:37+00:00,Fit the model,0.0
microsoft/markuplm-large-finetuned-websrc,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.49499681583102695,3.074016009476724,0.5065782679950195,False,Original,Microsoft,2022-06-14 13:38:07+00:00,Fit the model,0.0
microsoft/xclip-large-patch14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.49597761180788363,2.909804714405008,0.5051846560956484,False,Original,Microsoft,2022-09-07 15:17:38+00:00,Fit the model,0.0
microsoft/reacc-py-retriever,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494487073583363,3.1039162501621442,0.5073735413271262,False,Original,Microsoft,2022-04-12 07:41:18+00:00,Fit the model,0.0
microsoft/llava-med-7b-delta,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.49935607293929546,2.2539449503821958,0.5007624093283576,False,Original,Microsoft,2023-11-09 03:12:18+00:00,Fit the model,0.0
microsoft/cvt-13-384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494487073583363,3.1039162501621442,0.5073735413271262,False,Original,Microsoft,2022-04-04 11:32:39+00:00,Fit the model,0.0
microsoft/kosmos-2.5-chat,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-08-22 07:08:39+00:00,Fit the model,0.0
microsoft/codeexecutor,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.49838660468615925,2.5331619873983664,0.5019436151292979,False,Original,Microsoft,2023-06-21 06:40:52+00:00,Fit the model,0.0
microsoft/cvt-21-384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494487073583363,3.1039162501621442,0.5073735413271262,False,Original,Microsoft,2022-04-04 11:33:19+00:00,Fit the model,0.0
microsoft/BiomedNLP-BiomedELECTRA-large-uncased-abstract,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.49683606669939673,2.8510975083080834,0.5039488385453159,False,Original,Microsoft,2023-01-07 14:38:08+00:00,Fit the model,0.0
microsoft/xclip-large-patch14-16-frames,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.49597761180788363,2.909804714405008,0.5051846560956484,False,Original,Microsoft,2022-09-07 15:33:48+00:00,Fit the model,0.0
microsoft/git-base-textcaps,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.4966308271093847,2.8660121423132416,0.5042399981095099,False,Original,Microsoft,2022-12-06 09:34:29+00:00,Fit the model,0.0
microsoft/udop-large,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-02-26 09:20:04+00:00,Fit the model,0.0
microsoft/udop-large-512-300k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-02-26 12:50:16+00:00,Fit the model,0.0
microsoft/trocr-large-str,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.49597761180788363,2.909804714405008,0.5051846560956484,False,Original,Microsoft,2022-09-08 09:31:56+00:00,Fit the model,0.0
microsoft/rad-dino-maira-2,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-07-26 16:07:14+00:00,Fit the model,0.0
microsoft/git-base-vatex,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.49683606669939673,2.8510975083080834,0.5039488385453159,False,Original,Microsoft,2023-01-02 10:44:05+00:00,Fit the model,0.0
microsoft/layoutlmv3-base-chinese,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.49499681583102695,3.074016009476724,0.5065782679950195,False,Original,Microsoft,2022-06-16 04:38:00+00:00,Fit the model,0.0
microsoft/xclip-base-patch16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.49597761180788363,2.909804714405008,0.5051846560956484,False,Original,Microsoft,2022-09-07 14:55:19+00:00,Fit the model,0.0
microsoft/git-large-textcaps,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.49683606669939673,2.8510975083080834,0.5039488385453159,False,Original,Microsoft,2023-01-02 10:53:45+00:00,Fit the model,0.0
microsoft/BiomedNLP-BiomedBERT-large-uncased-abstract,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.49683606669939673,2.8510975083080834,0.5039488385453159,False,Original,Microsoft,2023-01-02 16:59:12+00:00,Fit the model,0.0
microsoft/Phi-3-mini-4k-instruct-onnx,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-04-23 02:19:22+00:00,Fit the model,0.0
microsoft/BiomedVLP-CXR-BERT-general,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.49474389012676706,3.089032661885485,0.5069688850343543,False,Original,Microsoft,2022-05-05 22:10:13+00:00,Fit the model,0.0
microsoft/BiomedVLP-BioViL-T,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.49729021959206904,2.7182831800229357,0.5033733831696127,False,Original,Microsoft,2023-02-17 10:19:58+00:00,Fit the model,0.0
microsoft/xclip-base-patch32-16-frames,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.49597761180788363,2.909804714405008,0.5051846560956484,False,Original,Microsoft,2022-09-07 14:50:31+00:00,Fit the model,0.0
microsoft/LLM2CLIP-Openai-L-14-224,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-11-19 06:48:33+00:00,Fit the model,0.0
microsoft/LLM2CLIP-EVA02-L-14-336,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-11-07 19:22:06+00:00,Fit the model,0.0
microsoft/xclip-base-patch16-16-frames,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.49597761180788363,2.909804714405008,0.5051846560956484,False,Original,Microsoft,2022-09-07 15:01:41+00:00,Fit the model,0.0
microsoft/Phi-3-mini-4k-instruct-onnx-web,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-05-17 02:52:57+00:00,Fit the model,0.0
microsoft/BiomedParse,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-11-04 21:32:56+00:00,Fit the model,0.0
microsoft/Phi-3-mini-128k-instruct-onnx,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-04-23 02:20:03+00:00,Fit the model,0.0
microsoft/markuplm-base-finetuned-websrc,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.49499681583102695,3.074016009476724,0.5065782679950195,False,Original,Microsoft,2022-06-14 13:08:06+00:00,Fit the model,0.0
microsoft/udop-large-512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-02-26 11:10:07+00:00,Fit the model,0.0
microsoft/swinv2-base-patch4-window12to24-192to384-22kto1k-ft,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.49499681583102695,3.074016009476724,0.5065782679950195,False,Original,Microsoft,2022-06-16 05:15:03+00:00,Fit the model,0.0
microsoft/xclip-base-patch16-kinetics-600-16-frames,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.49597761180788363,2.909804714405008,0.5051846560956484,False,Original,Microsoft,2022-09-08 11:23:04+00:00,Fit the model,0.0
microsoft/git-large-r-coco,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.49729021959206904,2.7182831800229357,0.5033733831696127,False,Original,Microsoft,2023-01-22 19:04:40+00:00,Fit the model,0.0
microsoft/xclip-base-patch16-hmdb-8-shot,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.49597761180788363,2.909804714405008,0.5051846560956484,False,Original,Microsoft,2022-09-07 16:47:55+00:00,Fit the model,0.0
microsoft/xclip-base-patch16-ucf-8-shot,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.49597761180788363,2.909804714405008,0.5051846560956484,False,Original,Microsoft,2022-09-07 17:13:46+00:00,Fit the model,0.0
microsoft/swin-large-simmim-window12-192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.4964179173700731,2.880757085840492,0.5045429349274716,False,Original,Microsoft,2022-11-03 08:57:00+00:00,Fit the model,0.0
microsoft/xclip-base-patch16-hmdb-2-shot,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.49597761180788363,2.909804714405008,0.5051846560956484,False,Original,Microsoft,2022-09-07 16:36:25+00:00,Fit the model,0.0
microsoft/BiomedNLP-BiomedELECTRA-base-uncased-abstract,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.49683606669939673,2.8510975083080834,0.5039488385453159,False,Original,Microsoft,2023-01-07 13:42:25+00:00,Fit the model,0.0
microsoft/xclip-base-patch16-ucf-4-shot,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.49597761180788363,2.909804714405008,0.5051846560956484,False,Original,Microsoft,2022-09-07 17:10:00+00:00,Fit the model,0.0
microsoft/LLM2CLIP-EVA02-B-16,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-11-07 19:25:46+00:00,Fit the model,0.0
microsoft/mistral-7b-instruct-v0.2-ONNX,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-05-20 18:31:29+00:00,Fit the model,0.0
microsoft/mri-autoencoder-v0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.49972682618641356,2.1223902216571484,0.5003176924263297,False,Original,Microsoft,2024-01-10 20:00:19+00:00,Fit the model,0.0
microsoft/Phi-3.5-vision-instruct-onnx,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-11-08 00:13:14+00:00,Fit the model,0.0
microsoft/BiomedVLP-CXR-BERT-specialized,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.49474389012676706,3.089032661885485,0.5069688850343543,False,Original,Microsoft,2022-05-11 17:20:52+00:00,Fit the model,0.0
microsoft/git-large-r,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.49729021959206904,2.7182831800229357,0.5033733831696127,False,Original,Microsoft,2023-01-22 18:41:19+00:00,Fit the model,0.0
microsoft/Phi-3-medium-128k-instruct-onnx-directml,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-05-19 23:03:35+00:00,Fit the model,0.0
microsoft/Phi-3-vision-128k-instruct-onnx-directml,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-05-19 23:05:55+00:00,Fit the model,0.0
microsoft/xclip-base-patch16-hmdb-16-shot,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.49597761180788363,2.909804714405008,0.5051846560956484,False,Original,Microsoft,2022-09-07 17:01:21+00:00,Fit the model,0.0
microsoft/Phi-3-small-128k-instruct-onnx-cuda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-05-19 22:49:27+00:00,Fit the model,0.0
microsoft/rad-dino,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-05-17 17:29:49+00:00,Fit the model,0.0
microsoft/Phi-3-vision-128k-instruct-onnx,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Microsoft,2024-11-08 00:47:11+00:00,Fit the model,0.0
microsoft/xdoc-base-funsd,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.4964179173700731,2.880757085840492,0.5045429349274716,False,Original,Microsoft,2022-11-14 04:15:16+00:00,Fit the model,0.0
microsoft/git-large-msrvtt-qa,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.49683606669939673,2.8510975083080834,0.5039488385453159,False,Original,Microsoft,2023-01-02 12:08:55+00:00,Fit the model,0.0
microsoft/focalnet-tiny-lrf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.49765425544869296,2.690686406483071,0.5028763725793434,False,Original,Microsoft,2023-04-17 14:53:59+00:00,Fit the model,0.0
microsoft/focalnet-small-lrf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.49765425544869296,2.690686406483071,0.5028763725793434,False,Original,Microsoft,2023-04-17 14:54:48+00:00,Fit the model,0.0
microsoft/bloom-deepspeed-inference-int8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.49548336689516126,3.043550620641484,0.5058374168432517,False,Original,Microsoft,2022-08-18 18:26:43+00:00,Fit the model,0.0
